0	2	429717	DM
0	1	1078334	CN
0	1	1131386	PH
0	18	1181186	MQ
0	25	2886	LT
0	1	634917	ID
0	20	1094155	SG
0	2	1157900	IN
0	6	710441	GB
0	0	916307	CL
0	4	1131575	SA
0	2	63230	SO
0	1	894882	ZA
0	37	1144886	AZ
0	2	1094155	ZA
0	1	1175359	FI
0	1	1148958	JP
0	1	340505	GB
0	1	710441	JO
0	2	938076	MA
0	26	926489	US
0	0	710441	EG
0	4	1078334	ZA
0	0	1144886	IQ
0	1	429717	DE
0	3	635070	QA
0	19	1078178	IN
0	2	63230	IL
0	1	504479	AO
0	1	634917	BW
0	2	1106581	EG
0	2	429717	QA
0	2	710441	DK
0	2	1086822	JP
0	0	1131575	RU
0	4	429717	GU
0	5	710441	CY
0	1	2886	PF
0	0	429717	MN
0	0	1131386	PE
0	1	1175359	ID
0	1	916307	KE
0	15	478410	RU
0	0	340505	BR
0	1	1155625	JP
0	1	1188683	GB
0	0	759991	LT
0	0	743805	SA
0	1	359660	PS
0	1	1131386	HK
0	6	429717	TW
0	5	1153514	BD
0	1	916307	GD
0	0	1086822	TR
0	0	429717	US
0	0	994795	MX
0	1	1136746	CL
0	12	1193757	AU
0	0	710441	AE
0	4	1106581	RO
0	2	1116920	NP
0	2	429717	KW
0	3	847358	BE
0	1	1062802	JM
0	4	1106581	FR
0	2	429717	OM
0	606	1181186	RO
0	2	63230	NO
0	35	710441	IQ
0	2	1181186	US
0	3	710441	IQ
0	2	901154	US
0	36	9245	US
0	1	710441	EG
0	0	1116920	BA
0	66	1181186	DO
0	4	1106581	DZ
0	2	184394	DZ
0	5	437742	SY
0	0	100386	SA
0	1	593365	MF
0	1	1020802	IN
0	1	184394	DE
0	0	1078261	IT
0	0	429717	MT
0	96	471151	US
0	2	1193760	ZA
0	5	710441	BE
0	1	299399	PT
0	1	1159446	QA
0	1	1006044	IR
0	1	1131386	US
0	0	1062802	MY
0	4	1180918	EG
0	1	613771	TN
0	0	1041293	AU
0	1	429717	GD
0	2	429717	NO
0	29	299399	BR
0	3	478410	AR
0	20	299399	RS
0	5	1131386	RS
0	0	429717	DE
0	1	2886	AE
0	45	1181186	LV
0	0	1159446	IQ
0	0	63230	NL
0	1	359660	FR
0	4	478410	FI
0	0	1106581	NC
0	11	1121522	CA
0	1	593365	AT
0	15	1144886	DO
0	2	1078334	AE
0	16	1019754	IN
0	0	864823	BH
0	2	429717	LK
0	12	864823	MA
0	0	835794	LK
0	7	635070	IT
0	1	847358	BE
0	1	1106581	FR
0	1	752709	MY
0	0	299399	PH
0	1	1041293	AU
0	17	1062802	CA
0	2	894882	HT
0	4	916307	CH
0	3	710441	AT
0	1	63230	YE
0	0	1094155	NL
0	2	916307	KW
0	6	710441	PR
0	2	1138353	MY
0	1	762488	JM
0	4	1006044	MY
0	1	1175359	AE
0	1	1108546	US
0	1	513092	PE
0	1	1186704	IN
0	2	916307	UG
0	2	1078334	JM
0	7	429717	US
0	1	710441	DE
0	6	478410	CH
0	1	478410	EC
0	1	916307	ZA
0	1	1181186	DE
0	1	1175359	IN
0	1	1019754	ZA
0	1	593365	US
0	7	340505	ZA
0	0	478410	US
0	2	916307	PL
0	1	1019754	TN
0	4	593365	FR
0	0	938076	MA
0	0	1062804	DE
0	25	504479	US
0	1	1086822	NZ
0	5	938076	MA
0	13	710441	IQ
0	1	762488	FR
0	1	1131386	SI
0	3	429717	ES
0	1	1188683	GB
0	1	881548	ZA
0	1	1078334	GB
0	4	843753	HR
0	1	635070	IE
0	0	1078334	IL
0	1	1078334	TW
0	10	33771	US
0	1	1078334	PS
0	1	1181186	IQ
0	15	881548	ID
0	2	429717	AT
0	2	1078334	US
0	1	1188683	SG
0	0	938076	KW
0	1	429717	HK
0	1	1188683	DE
0	0	1175359	AR
0	2	881548	EG
0	20	1078334	TT
0	1	63230	MA
0	2	1086822	CN
0	1	535061	ID
0	4	63230	SA
0	0	1078334	VN
0	1	1159446	OM
0	1	916307	EE
0	1	919358	PK
0	1	710441	ZW
0	5	635070	JP
0	1	429717	BH
0	2	1106581	PF
0	0	1131575	AE
0	0	504479	FI
0	0	894882	IN
0	30	769152	IN
0	2	1131386	MX
0	1	752709	DZ
0	137	1144886	US
0	14	471151	ES
0	0	935696	AR
0	3	663781	AZ
0	2	634917	PH
0	0	1078334	GY
0	19	437742	EG
0	11	1188683	TN
0	0	429717	HT
0	0	1159446	ZW
0	2	1181186	CU
0	1	452300	CO
0	2	710441	TR
0	1	1015084	OM
0	2	975559	US
0	0	1131575	CZ
0	1	1019754	QA
0	0	1144404	ES
0	4	593365	CA
0	1	100386	DE
0	1	334661	BA
0	1	1106900	SE
0	5	1078261	GB
0	1	429717	GY
0	0	762488	NP
0	0	2886	CH
0	10	1193757	PT
0	1	653595	JM
0	30	1181186	NI
0	7	1175359	US
0	1	1188683	GB
0	3	1188683	MR
0	45	184394	KZ
0	1	578372	MX
0	56	1181186	PS
0	1	33771	IE
0	2	100386	IN
0	4	429717	KE
0	1	374450	ID
0	1	916307	SE
0	6	1019754	PT
0	33	864823	AE
0	4	1171785	TW
0	4	1138353	ID
0	1	2886	EG
0	15	1188683	SA
0	0	1193757	FR
0	1	710441	LK
0	3	916307	CA
0	1	762488	BR
0	0	1062804	AE
0	1	663781	UA
0	1	752709	NP
0	49	452300	VN
0	1	752709	MA
0	4	916307	FI
0	18	1166503	BR
0	0	63230	MT
0	1	710441	SK
0	2	1049110	KR
0	3	1181186	GY
0	1	1188683	EG
0	0	762488	CZ
0	1	1131386	SK
0	1	1086822	FR
0	1	1094155	GB
0	1	1131575	AX
0	0	843753	BB
0	4	1078265	DE
0	0	710441	GT
0	0	1131575	CH
0	3	916307	RU
0	1	710441	SN
0	0	299399	MF
0	55	1159446	SA
0	0	1144404	VU
0	0	710441	NZ
0	9	1094155	JP
0	1	2886	DZ
0	1	299399	UA
0	1	710441	IS
0	3	478410	CZ
0	53	452300	IQ
0	1	299399	VE
0	0	869318	IR
0	163	1181186	LT
0	3	429717	PH
0	0	1187136	AU
0	3	759991	AT
0	0	1138353	PK
0	1	63230	VN
0	2	184394	RU
0	28	1144404	PL
0	2	504479	US
0	1	1078334	TH
0	1	710441	EG
0	3	653595	US
0	1	359660	CZ
0	0	1106900	US
0	1	478410	BR
0	0	1094155	AU
0	1	716552	IL
0	2	1094155	NP
0	1	759991	MU
0	1	1144886	BF
0	2	710441	GB
0	1	1188683	OM
0	1	1175359	US
0	0	593365	US
0	0	1138353	AE
0	0	184394	AO
0	2	63230	RU
0	10	1187136	ZA
0	16	478410	SK
0	0	1144886	IQ
0	1	1154054	IL
0	1	710441	SG
0	1	1062802	DE
0	5	1062953	MQ
0	6	3571	MA
0	2	759991	GD
0	0	429717	GB
0	1	1078261	AT
0	1	1094155	US
0	0	938076	DZ
0	1	359660	KW
0	1	374450	NG
0	3	1131386	US
0	0	1121522	NP
0	1	299399	KZ
0	10	429717	MO
0	1	1041293	FI
0	6	752709	IR
0	1	710441	NZ
0	6	1138353	US
0	0	1039081	PR
0	17	710441	EG
0	4	1106581	HU
0	21	452300	GE
0	1	296416	LB
0	3	1148958	QA
0	34	1175359	TR
0	3	864823	TR
0	0	743805	PS
0	1	1094155	PH
0	2	593365	HU
0	1	394722	JP
0	1	1033644	IN
0	1	935696	IR
0	0	1188683	US
0	2	916307	MY
0	1	1110275	IN
0	9	308635	TR
0	1	504479	GE
0	26	1175359	TR
0	4	635070	AU
0	1	184394	US
0	0	1078334	GB
0	11	33771	VE
0	3	710441	OM
0	2	437742	PL
0	35	471151	DZ
0	1	1062953	EG
0	12	1159446	AE
0	6	593365	RE
0	1	212967	SA
0	1	1019754	NO
0	0	743805	US
0	1	429717	DZ
0	1	916307	GB
0	1	1041293	FI
0	86	894882	ID
0	0	798213	IT
0	0	1015123	TR
0	1	759991	IL
0	1	635070	JP
0	1	839950	NP
0	0	839950	RS
0	3	1078334	DZ
0	3	710441	EG
0	4	2886	BR
0	1	2886	CZ
0	1	847358	FR
0	1	429717	NL
0	0	1094155	OM
0	7	452300	NG
0	4	752709	TJ
0	1	916307	HR
0	1	452300	IN
0	5	1078334	IL
0	0	1062953	NO
0	0	710441	ME
0	3	1041293	MA
0	1	513092	MX
0	1	1094155	PK
0	2	299399	PL
0	5	935696	IT
0	1	635070	SA
0	4	1171785	ZA
0	0	759991	IT
0	9	1181186	ZA
0	1	1175778	TN
0	1	359660	ES
0	2	1131575	KR
0	3	710441	US
0	136	2886	FR
0	5	769152	US
0	2	184394	AL
0	70	478410	BO
0	1	299399	ZW
0	0	359660	GR
0	1	429717	OM
0	0	710441	ES
0	0	1078334	IQ
0	1	759991	CR
0	0	835794	AU
0	1	1121522	HR
0	1	635070	FR
0	8	635070	GR
0	3	1049110	US
0	1	1144886	KY
0	1	1078265	DE
0	1	1153514	NG
0	5	429717	PT
0	2	1131575	PH
0	1	663781	FR
0	0	635070	KW
0	1	504479	PT
0	13	710441	GB
0	0	1078334	AU
0	1	1159446	SA
0	0	894882	SI
0	1	635070	CA
0	2	759991	CA
0	0	334661	PR
0	1	340505	AL
0	0	894882	MX
0	1	1078334	BE
0	1	710441	KE
0	4	299399	HR
0	25	452300	BH
0	3	710441	RO
0	1	635070	PK
0	6	1094155	US
0	0	847358	DE
0	0	938076	DE
0	0	429717	PR
1	37	308635	VN
0	1	1159446	BH
0	1	2886	EG
0	6	894882	PK
0	3	752709	BO
0	2	452300	NZ
0	2	1094155	TZ
0	1	663781	US
0	0	1019754	SR
0	1	1006044	TR
0	1	1078334	ES
0	1	759991	US
0	2	1159446	OM
0	1	1078334	JM
0	1	452300	GP
0	1	1019754	IN
0	2	635070	VN
0	51	2886	US
0	1	1188683	SE
0	0	359660	ZA
0	1	1078334	IQ
0	1	843753	MX
0	17	504479	RU
0	0	429717	NL
0	7	452300	DZ
0	14	63230	GB
0	35	710441	IT
0	1	513092	MA
0	1	429717	CH
0	1	634917	US
0	0	635070	HK
0	0	535061	BR
0	1	1159446	IN
0	2	1187036	IT
0	0	1144404	PT
0	2	63230	TN
0	2	429717	ZA
0	0	184394	GA
0	1	653595	US
0	2	635070	MO
0	1	2886	FR
0	3	1193757	FR
0	1	478410	TN
0	2	504479	GE
0	2	942903	BR
0	32	1171720	IN
0	1	340505	NG
0	1	1131386	BY
0	3	1093675	IN
0	0	2886	HU
0	16	471152	SY
0	1	710441	BD
0	2	864823	GB
0	16	452300	OM
0	1	1019754	AE
0	1	1188683	IQ
0	0	429717	DZ
0	0	710441	MG
0	17	184394	US
0	5	663781	RU
0	5	1188683	MA
0	0	334661	ES
0	2	1144886	MP
0	7	1193757	PK
0	8	429717	IE
0	1	916307	HU
0	1	429717	BR
0	1	1155625	IT
0	1	63230	IL
0	59	1181186	EC
0	0	903805	MY
0	116	998748	BR
0	2	504479	SG
0	129	635070	PH
0	1	1019754	IT
0	3	1188683	EG
0	33	1131575	KE
0	0	1015123	SK
0	3	710441	MA
0	3	635070	FR
0	0	1131386	NL
0	426	1062804	FR
0	11	1188683	MA
0	1	798213	IN
0	2	2886	GT
0	1	1175359	GB
0	2	1019754	PT
0	26	1019754	AU
0	0	429717	QA
0	1	63230	DZ
0	8	1193757	PH
0	1	1131575	BZ
0	3	593365	CI
1	211	881923	FR
0	3	1062802	RU
0	8	1116920	MY
0	1	916307	IE
0	26	471152	IN
0	0	1019754	MY
0	5	429717	SA
0	1	429717	QA
0	0	938076	JO
0	0	1103005	TN
0	1	1106581	MA
0	7	1106581	FR
0	1	1175778	GB
0	18	1188683	TN
0	1	710441	NZ
0	2	710441	AT
0	14	1106581	AT
0	8	429717	CL
0	1	1108546	JP
0	152	340505	ID
0	1	752709	CL
0	47	1159446	IN
0	7	1106900	CA
0	293	452300	EG
0	9	33771	PL
0	4	1006044	ID
0	6	831863	US
0	2	429717	ZA
0	4	1051472	JP
0	12	429717	TH
0	3	340505	ID
0	1	1144886	SZ
0	0	429717	KY
0	1	710441	BO
0	8	504478	IT
0	0	411398	IN
0	0	1181186	TN
0	9	839950	BE
0	1	903805	KW
0	0	710441	FR
0	0	334661	PT
0	0	935696	CO
0	20	1131386	GR
0	4	1019754	MX
0	2	452300	NC
0	8	1181186	BH
0	1	847358	NO
0	0	769152	IL
0	1247	1026832	IN
0	1	916307	AT
0	1	894882	US
0	1	63230	EG
0	1	2886	BE
0	1	63230	DE
0	6	839950	NL
0	2	916307	US
0	3	471152	PG
0	1	759991	PR
0	6	1062802	GB
0	0	1193757	ZA
0	1	429717	GB
0	0	1051472	MD
0	6	429717	DK
0	2	710441	US
0	17	743805	EG
0	1	1131575	ZA
0	1	359660	IN
0	1	2886	PE
0	0	1026832	IN
0	6	1019754	MX
0	257	1015123	BD
0	2	1015084	BR
0	2	635070	AE
0	55	881548	ID
0	4	471152	DO
0	26	359660	PH
0	0	1175359	FR
0	7	33771	GB
0	1	1144404	MY
0	1	634917	SN
0	1	769152	IT
0	1	710441	KW
0	11	1106839	US
0	2	831863	AT
0	1	839950	TR
0	1	634917	GB
0	1	1106581	CA
0	3	1078261	ZA
0	1	1078334	MX
0	0	1188683	NO
0	60	1181186	MK
0	1	1188683	CH
0	1	1039081	TN
0	4	452300	VC
0	1	1106581	HT
0	3	1131575	CH
0	3	2886	CL
0	2	1188683	FR
0	1	1131575	KE
0	168	1181186	VE
0	16	847358	DE
0	4	1153514	PK
0	2	299399	TZ
0	29	1078178	GB
0	1	1078334	MX
0	12	340505	US
0	2	730964	IN
0	1	710441	GY
0	1	864823	US
0	0	916307	FR
0	1	2886	CM
0	38	751252	BE
0	104	593365	FR
0	4	340505	PK
0	1	1078334	SG
0	1	593365	UA
0	2	384787	GB
0	5	1139279	US
0	1	1131386	CN
0	10	1175359	US
0	21	1188683	TR
0	0	554363	KW
0	1	881548	CR
0	5	1019754	PK
0	0	1144404	US
0	26	63230	EG
0	8	504479	CR
0	0	1062802	IE
0	0	429717	SE
0	101	994795	ID
0	0	299399	AM
0	1	2886	KW
0	1	1159311	US
0	0	759991	HU
0	10	452300	LT
0	2	613771	DZ
0	1	1078334	DO
0	1	63230	LB
0	3	1159446	QA
0	1	1144886	CL
0	0	1138353	BR
0	17	478410	CO
0	4	1175359	MY
0	0	1171785	PH
0	0	299399	AE
0	1	1131386	CA
0	1	340505	WS
0	0	478410	AI
0	0	2886	BI
0	0	1062804	UA
0	1	429717	AE
0	0	429717	BE
0	1	1193760	ID
0	1	1106581	MC
0	1	471152	GY
0	4	710441	IN
0	2	429717	MG
0	0	184394	MP
0	1	429717	FR
0	1	1155625	MX
0	0	804548	HK
0	4	340505	LK
0	2	710441	MY
0	1	916307	CA
0	1	1086822	RO
0	5	452300	MK
0	1	1049110	RO
0	2	1015123	MG
0	1	1138353	MA
0	0	63230	ID
0	0	938076	MA
0	1	1116920	HR
0	72	299399	CO
0	3	1175359	IN
0	1	710441	GM
0	0	938076	IE
0	20	938076	IT
0	0	1131575	IL
0	1	1106581	SE
0	14	839950	TR
0	3	634917	DO
0	7	1172934	US
0	1	429717	SE
0	1	1078334	CA
0	1	63230	IT
0	2	1106581	JO
0	0	710441	HR
0	1	938076	AU
0	1	429717	FR
0	2	429717	SE
0	0	710441	JM
0	1	864823	JO
0	0	429717	FR
0	2	1106581	PE
0	16	1181186	EC
0	1	1062802	MY
0	0	710441	MT
0	1	504478	DE
0	0	1148958	JP
0	0	334661	ID
0	1	1157900	US
0	0	184394	CN
0	2	752709	LY
0	1	1019754	PS
0	0	1062802	KE
0	0	762488	BR
0	8	710441	GB
0	15	710441	BE
0	3	938076	MA
0	0	1116920	NG
0	3	63230	NL
0	3	771648	NO
0	0	1051472	PY
0	0	1051472	EG
0	2	1062896	ZA
0	1	839950	NZ
0	26	1175359	AE
0	1	63230	AM
0	3	334661	UY
0	0	1148958	MY
0	1	1188683	AU
0	2	334661	PR
0	0	299399	NO
0	0	33771	GP
0	1	635070	KW
0	2	847358	AU
0	2	710441	PA
0	0	2886	PE
0	1	1069863	DE
0	11	1106581	SK
0	1	63230	BE
0	1	429717	ZA
0	1	1175778	UY
0	18	769152	ID
0	1	1175359	US
0	0	1197132	FR
0	5	504479	FR
0	14	1120987	US
0	23	1041293	IN
0	0	916307	BW
0	2	710441	CA
0	1	1159311	HN
0	0	1094155	SG
0	1	593365	RE
0	0	236651	BR
0	1	635070	SA
0	9	1078261	RE
0	0	1062802	PK
0	0	1078334	GB
0	8	452300	MN
0	10	63230	IE
0	6	308635	IQ
0	1054	184394	BR
0	6	452300	DO
0	1	593365	TG
0	1	938076	US
0	33	1181186	RU
0	1	1062953	BE
0	1	1159446	ZM
0	2	916307	SA
0	1	1106581	TG
0	12	504478	ID
0	1	429717	SA
0	1	710441	FR
0	3	429717	EG
0	2	2886	VN
0	1	916307	EG
0	2	919358	VE
0	35	634917	PH
0	1	452300	YE
0	0	334661	PY
0	1	864823	JO
0	1	429717	BS
0	1	710441	LT
0	484	452300	DZ
0	1	916307	LU
0	0	886460	ID
0	1	843753	FR
0	1	1062802	SA
0	1	1049110	IL
0	8	839950	TR
0	2	916307	PR
0	3	710441	PS
0	2	1015123	RO
0	0	916307	MX
0	0	1159311	SK
0	0	1142753	GB
0	0	1062804	PL
0	1	1187136	DK
0	3	1078334	PL
0	1	299399	MX
0	1	1181186	IM
0	16	1106581	SA
0	1	843753	BE
0	3	296416	EG
0	3	752709	IQ
0	19	1049110	PL
0	1	340505	CH
0	15	2886	TN
0	0	2886	FR
0	1	1078178	HU
0	2	504479	GB
0	1	635070	IT
0	19	1144886	LY
0	0	1181186	EG
0	1	33771	GR
0	1	924810	GB
0	9	429717	AU
0	1	1015084	AZ
0	2	710441	FR
0	0	334661	ES
0	2	299399	JO
0	4	33771	GB
0	0	1006044	ID
0	2	1148967	SG
0	35	1144404	FR
0	1	916307	LB
0	2	478410	US
0	3	635070	IL
0	23	593365	FR
0	31	334661	VE
0	14	3571	MA
0	1	1131386	ID
0	1	710441	BH
0	1	710441	PT
0	1	880124	DZ
0	3	751252	FR
0	181	63230	MA
0	0	1019754	AU
0	1	635070	ES
0	1	1078334	IN
0	0	429717	BE
0	0	847358	RO
0	0	334661	GE
0	2	1171720	AO
0	2	1138353	SA
0	84	299399	VN
0	1	1078334	FR
0	2	1144886	GT
0	29	635070	SA
0	2	1144886	SI
0	1	710441	BN
1	6	1078178	ID
0	1	1041293	NL
0	2	1078334	BE
0	1	881548	HU
0	2	635070	US
0	0	1000535	IN
0	1	1171785	TR
0	1	2886	VE
0	1	762488	PL
0	0	63230	KW
0	3	429717	NO
0	5	1159446	IN
0	119	839950	BR
0	11	1188683	DZ
0	0	916307	LC
0	1	839950	US
0	0	1094155	ES
0	1	839950	KR
0	1	1188683	HK
0	1	471151	FR
0	1	1062953	AE
0	12	411398	ID
0	1	340505	IN
0	1	716552	RO
0	1	634917	US
0	0	1116920	JP
0	11	2886	CO
0	1	429717	BM
0	4	1078334	AU
0	3	1131575	PA
0	1	847358	RU
0	1	1138353	DE
0	0	839950	US
0	1	613771	SN
0	1	1106900	BD
0	1	1078334	PR
0	0	710441	MA
0	2	1094155	ID
0	5	593365	HU
0	1	1159446	FR
0	1	1116920	MY
0	6	710441	IE
0	0	886460	MX
0	10	63230	OM
0	0	835794	ES
0	2	452300	AF
0	5	1006044	RO
0	1	452300	DZ
0	1	100386	OM
0	0	299399	QA
0	1	938076	IQ
0	2	299399	BT
0	2	478410	BR
0	3	710441	TH
0	2	1015084	JM
0	0	478410	RW
0	8	916307	ZA
0	0	1094155	KE
0	16	578372	MX
0	1	1108546	BD
0	3	1019754	CZ
0	0	1033644	EG
0	1	1187036	IT
0	4	1154054	IN
0	4	299399	PL
0	0	843753	MX
0	1	452300	SR
0	1	916307	SR
0	19	1106581	US
0	1	1108546	MK
0	1	1188683	AU
0	0	429717	GB
0	1	2886	LT
0	2	359660	TR
0	0	1062802	VE
0	1	55915	ZA
0	1	1019754	RO
0	1	504478	IN
0	1	635070	IT
0	1	1159311	IR
0	4	1006044	SA
0	13	1131575	GR
0	2	635070	JP
0	1	1078334	NG
0	1	429717	TT
0	0	1078334	DK
0	1	752709	IR
0	1	1211299	BR
0	21	1136746	ID
0	25	1171720	ZA
0	4	635070	CA
0	0	593365	MQ
0	1	635070	KH
0	0	938076	JO
0	1	1188683	SN
0	0	478410	MR
0	56	1138353	GB
0	0	710441	MX
0	1	916307	SI
0	1	847358	IT
0	1	1175778	PR
0	2	1108546	BR
0	9	1078178	RO
0	1	429717	KE
0	0	1121522	AT
0	1	916307	NZ
0	5	1159446	AE
0	28	759991	IN
0	0	359660	CH
0	0	1078334	US
0	0	1019754	EG
0	13	658456	GR
0	0	1106900	IN
0	0	1187136	NO
0	1	1181417	IN
0	4	429717	CA
0	2	1078265	ES
0	0	1175778	US
0	5	535061	ID
0	0	334661	RO
0	1	1078178	LT
